"SYMBOL 
","OPEN 
","HIGH 
","LOW 
","PREV. CLOSE 
","LTP 
","INDICATIVE CLOSE 
","CHNG 
","%CHNG 
","VOLUME 
(shares)","VALUE 
 (₹ Crores)","52W H 
","52W L 
","30 D   %CHNG 
","365 D   %CHNG 
"
"GATEWAY","59.94","59.94","58.48","60.57","58.76","-","-1.81","-2.99","8,76,386","5.17","76.50","55.28","4.41","-18.38"
"ALLCARGO","9.50","9.58","9.21","9.59","9.30","-","-0.29","-3.02","50,69,335","4.74","38.34","8.97","-16.14","-74.24"
"VMART","629.00","629.00","607.05","634.60","615.40","-","-19.20","-3.03","2,35,340","14.41","945.00","550.50","-0.38","-24.03"
"AVALON","1,060.00","1,082.65","1,045.00","1,078.75","1,045.50","-","-33.25","-3.08","1,40,937","15.00","1,318.00","603.00","17.43","56.13"
"VIYASH","222.00","222.00","215.10","222.85","215.99","-","-6.86","-3.08","3,80,396","8.27","257.85","117.35","13.65","36.95"
"SUNFLAG","251.00","252.59","243.10","253.86","245.75","-","-8.11","-3.19","1,03,661","2.55","322.00","196.37","-4.36","7.46"
"ANUP","2,030.00","2,032.40","1,966.60","2,046.40","1,980.00","-","-66.40","-3.24","19,935","3.96","3,633.05","1,700.00","-3.72","-29.59"
"TANLA","471.70","474.95","464.10","480.60","465.00","-","-15.60","-3.25","2,58,944","12.15","766.00","409.35","-6.64","-12.48"
"RAYMONDLSL","987.00","987.00","947.50","988.40","956.00","-","-32.40","-3.28","92,722","8.88","1,411.90","865.30","-1.67","-20.15"
"POLYPLEX","869.70","872.70","835.00","869.70","841.00","-","-28.70","-3.30","50,838","4.30","1,398.00","774.00","3.08","-27.47"
"ACUTAAS","2,090.00","2,104.80","2,010.00","2,093.40","2,024.00","-","-69.40","-3.32","3,09,000","63.34","2,553.65","1,040.50","20.24","-11.95"
"KSCL","900.40","900.40","865.15","902.85","872.85","-","-30.00","-3.32","1,09,258","9.57","1,602.00","797.00","-2.71","-5.87"
"ASKAUTOLTD","434.00","437.00","422.50","440.65","426.00","-","-14.65","-3.32","1,85,461","7.94","578.50","333.30","-8.52","0.48"
"WESTLIFE","539.00","539.00","519.05","539.70","521.60","-","-18.10","-3.35","99,933","5.26","819.20","464.30","2.12","-29.93"
"RAIN","155.15","156.67","151.21","156.77","151.50","-","-5.27","-3.36","24,75,454","38.14","176.00","99.90","7.78","14.51"
"MARKSANS","185.00","186.80","180.95","187.87","181.50","-","-6.37","-3.39","4,51,836","8.25","270.70","156.00","4.58","-27.18"
"CSBBANK","391.20","401.70","387.50","403.85","389.95","-","-13.90","-3.44","8,37,126","33.07","574.40","272.75","-24.83","30.97"
"OPTIEMUS","422.65","423.35","408.55","425.65","411.00","-","-14.65","-3.44","1,01,365","4.21","713.00","366.00","-12.01","-27.16"
"DCAL","207.00","208.70","200.40","208.68","201.31","-","-7.37","-3.53","1,82,479","3.71","321.95","178.00","-23.55","-11.83"
"RELIGARE","251.70","251.70","240.60","252.43","243.50","-","-8.93","-3.54","13,87,778","34.13","295.00","202.52","0.06","2.03"
"CEIGALL","299.00","299.00","288.50","299.30","288.50","-","-10.80","-3.61","1,60,031","4.68","307.90","222.61","4.53","2.14"
"GREAVESCOT","168.63","168.71","162.00","168.63","162.40","-","-6.23","-3.69","10,31,800","16.96","289.00","155.10","-5.54","-42.10"
"DATAMATICS","745.00","750.00","725.55","758.30","730.35","-","-27.95","-3.69","69,373","5.09","1,120.00","522.00","-0.73","11.93"
"AURIONPRO","962.00","962.00","922.95","966.80","931.00","-","-35.80","-3.70","1,38,698","12.93","1,665.90","881.70","-9.62","-33.47"
"CIGNITITEC","1,355.00","1,368.00","1,310.20","1,390.30","1,338.60","-","-51.70","-3.72","1,60,450","21.39","1,929.50","1,033.25","-20.51","-5.28"
"KNRCON","145.70","145.70","140.54","146.48","141.00","-","-5.48","-3.74","8,88,148","12.59","269.45","130.28","-0.63","-45.87"
"LXCHEM","152.50","152.50","146.06","151.87","146.11","-","-5.76","-3.79","2,71,745","4.01","241.00","133.61","-3.49","-28.44"
"SAFARI","1,838.80","1,843.40","1,762.00","1,838.70","1,765.10","-","-73.60","-4.00","52,025","9.33","2,507.10","1,670.15","-16.89","-12.23"
"FIEMIND","2,399.00","2,399.00","2,291.10","2,399.20","2,302.00","-","-97.20","-4.05","76,440","17.80","2,555.30","1,255.10","2.05","65.94"
"WABAG","1,310.00","1,323.40","1,265.30","1,334.50","1,280.00","-","-54.50","-4.08","4,66,405","59.90","1,680.00","1,033.00","7.90","-13.97"
"LLOYDSENT","56.75","56.75","54.82","57.21","54.86","-","-2.35","-4.11","20,55,207","11.45","88.44","34.20","-8.31","19.11"
"ASHOKA","155.90","155.90","150.44","158.20","151.58","-","-6.62","-4.18","9,46,940","14.42","235.90","139.52","0.56","-31.61"
"AJAXENGG","480.00","487.25","467.90","498.80","477.85","-","-20.95","-4.20","3,22,477","15.47","756.20","467.90","-16.92","-"
"GALLANTT","570.00","575.60","550.25","576.85","552.50","-","-24.35","-4.22","1,51,111","8.58","802.25","295.00","-0.98","75.40"
"FINEORG","4,500.00","4,524.00","4,355.50","4,596.60","4,400.00","-","-196.60","-4.28","20,938","9.28","5,494.00","3,407.00","4.52","10.30"
"JUSTDIAL","666.00","670.00","640.00","671.90","642.60","-","-29.30","-4.36","1,86,707","12.07","1,048.90","632.15","-12.35","-21.51"
"AGI","633.00","634.50","607.05","638.60","610.70","-","-27.90","-4.37","1,36,848","8.42","1,009.00","585.25","-10.74","-12.76"
"GANECOS","841.50","841.50","796.05","837.55","800.00","-","-37.55","-4.48","92,512","7.55","1,742.30","653.55","2.99","-48.63"
"OSWALPUMPS","348.50","348.50","329.50","350.85","334.90","-","-15.95","-4.55","17,83,443","59.65","888.40","329.50","-26.57","-"
"RATEGAIN","565.75","583.90","480.50","571.10","545.00","-","-26.10","-4.57","44,56,682","235.10","741.60","412.85","-17.64","-14.12"
"REFEX","239.00","240.00","230.10","243.15","231.50","-","-11.65","-4.79","5,72,018","13.31","534.00","209.69","-4.20","-43.10"
"BANCOINDIA","687.15","687.65","656.70","690.90","657.30","-","-33.60","-4.86","4,18,431","28.09","879.80","297.50","1.30","85.57"
"DBL","450.00","450.00","428.45","453.40","430.50","-","-22.90","-5.05","3,60,425","15.72","585.00","376.00","-8.56","5.77"
"RTNINDIA","36.95","37.05","34.82","36.95","34.98","-","-1.97","-5.33","24,21,855","8.56","69.70","31.98","-9.26","-28.05"
"TARC","161.50","162.67","151.00","161.53","152.40","-","-9.13","-5.65","7,15,703","11.11","206.10","103.22","-12.90","16.03"
"SYMPHONY","931.00","931.00","870.00","934.35","877.00","-","-57.35","-6.14","2,18,541","19.40","1,347.90","815.00","-3.11","-21.79"
"JAIBALAJI","70.00","70.62","67.62","73.44","68.90","-","-4.54","-6.18","26,41,685","18.35","158.00","59.90","4.82","-53.34"
"WEBELSOLAR","69.50","69.50","65.25","70.27","65.80","-","-4.47","-6.36","54,89,798","36.51","158.99","64.41","-23.01","-47.78"
"TEGA","1,681.00","1,711.10","1,625.00","1,768.80","1,655.00","-","-113.80","-6.43","2,39,896","39.88","2,125.00","1,200.05","-11.88","17.09"
"ZAGGLE","304.00","304.00","283.15","304.20","284.45","-","-19.75","-6.49","30,59,047","89.51","469.80","265.80","-7.06","-22.15"
"SENCO","375.00","375.00","345.50","373.50","348.00","-","-25.50","-6.83","59,95,741","216.81","458.20","227.40","3.37","-22.15"
"SHAILY","2,100.00","2,107.00","1,931.00","2,163.80","2,006.00","-","-157.80","-7.29","6,08,463","121.71","2,799.90","1,308.65","-7.60","27.75"
"IXIGO","209.99","209.99","192.25","211.92","195.00","-","-16.92","-7.98","31,59,946","62.73","339.15","117.00","-13.58","34.82"
"UNIMECH","926.30","972.00","926.30","1,023.40","935.00","-","-88.40","-8.64","1,97,412","18.66","1,397.00","807.05","4.60","-21.95"
"LUMAXTECH","1,760.00","1,760.00","1,603.00","1,784.20","1,620.00","-","-164.20","-9.20","7,22,582","119.97","1,823.90","449.00","8.09","191.73"
"CARTRADE","2,120.00","2,120.90","1,920.10","2,128.60","1,929.50","-","-199.10","-9.35","10,79,293","213.28","3,290.50","1,362.50","-31.10","25.70"
"AWFIS","359.90","359.95","320.70","359.65","323.80","-","-35.85","-9.97","9,76,405","32.40","718.95","320.70","-29.72","-51.41"
