"SYMBOL 
","OPEN 
","HIGH 
","LOW 
","PREV. CLOSE 
","LTP 
","INDICATIVE CLOSE 
","CHNG 
","%CHNG 
","VOLUME 
(shares)","VALUE 
 (₹ Crores)","52W H 
","52W L 
","30 D   %CHNG 
","365 D   %CHNG 
"
"HOMEFIRST","1,182.70","1,198.90","1,168.00","1,187.50","1,180.00","-","-7.50","-0.63","1,37,740","16.27","1,519.00","878.40","8.09","21.70"
"UTIAMC","1,062.50","1,079.80","1,052.60","1,078.15","1,071.00","-","-7.15","-0.66","37,725","4.03","1,494.80","905.00","-0.80","8.06"
"CAPLIPOINT","1,729.80","1,737.70","1,708.20","1,736.80","1,725.00","-","-11.80","-0.68","38,711","6.67","2,395.00","1,599.00","-4.81","-14.48"
"AXISBANK","1,341.30","1,346.50","1,316.10","1,340.00","1,330.80","-","-9.20","-0.69","46,24,549","615.54","1,418.30","978.05","5.45","32.00"
"JKIL","560.85","564.80","551.05","560.85","557.00","-","-3.85","-0.69","1,20,401","6.71","765.60","529.00","0.72","-21.73"
"KANSAINER","200.10","201.51","196.70","202.42","201.00","-","-1.42","-0.70","5,53,280","10.99","271.18","196.70","-13.46","-14.36"
"AUBANK","998.10","1,004.60","984.65","1,000.60","993.50","-","-7.10","-0.71","18,02,819","179.57","1,029.95","478.35","2.22","79.64"
"STAR","867.00","871.05","846.70","865.75","859.60","-","-6.15","-0.71","1,80,227","15.47","1,025.00","513.05","-7.22","26.47"
"JAMNAAUTO","134.95","147.90","129.52","136.98","136.00","-","-0.98","-0.72","2,71,16,562","378.79","147.90","68.57","1.86","62.66"
"OLECTRA","1,011.00","1,030.80","1,009.50","1,031.50","1,024.00","-","-7.50","-0.73","2,10,446","21.45","1,714.20","965.10","-9.36","-16.68"
"CGPOWER","680.00","684.50","671.40","685.10","680.00","-","-5.10","-0.74","11,43,123","77.62","797.55","517.70","16.92","17.34"
"MEDANTA","1,138.70","1,147.00","1,121.10","1,148.60","1,140.10","-","-8.50","-0.74","72,969","8.27","1,456.50","1,010.00","-2.41","1.04"
"MARUTI","15,309.00","15,434.00","15,190.00","15,326.00","15,211.00","-","-115.00","-0.75","2,08,645","319.38","17,370.00","11,059.45","-7.40","20.04"
"CEATLTD","3,987.00","4,044.20","3,917.60","3,988.00","3,957.70","-","-30.30","-0.76","2,17,124","86.96","4,438.00","2,343.05","2.74","50.09"
"CASTROLIND","186.01","186.99","185.00","186.71","185.29","-","-1.42","-0.76","16,22,832","30.13","251.95","180.66","-1.16","-10.41"
"VIJAYA","1,000.00","1,004.75","977.00","994.55","987.00","-","-7.55","-0.76","1,65,417","16.39","1,180.00","740.00","-1.21","3.50"
"LUPIN","2,210.00","2,219.20","2,160.00","2,211.10","2,194.00","-","-17.10","-0.77","11,26,141","246.92","2,244.50","1,795.20","0.69","6.75"
"IOC","177.28","177.90","176.04","178.11","176.72","-","-1.39","-0.78","98,35,632","173.97","182.25","110.72","12.27","47.17"
"BAYERCROP","4,808.70","4,808.70","4,715.80","4,832.90","4,795.00","-","-37.90","-0.78","21,617","10.32","6,511.00","4,217.45","8.29","9.75"
"GNFC","467.50","472.85","463.10","469.90","466.25","-","-3.65","-0.78","1,27,900","5.96","577.00","442.45","-1.72","-18.44"
"MRF","1,50,750.00","1,51,500.00","1,48,505.00","1,51,210.00","1,50,000.00","-","-1,210.00","-0.80","7,131","107.13","1,63,600.00","1,02,124.05","1.55","36.65"
"PURVA","265.00","283.00","252.20","255.26","253.20","-","-2.06","-0.81","99,53,178","272.35","338.95","208.70","9.96","2.61"
"HDFCLIFE","702.00","707.55","695.05","702.70","696.85","-","-5.85","-0.83","20,76,033","145.21","820.75","600.35","-6.90","10.68"
"KIRLOSBROS","1,610.80","1,615.50","1,576.20","1,618.90","1,605.50","-","-13.40","-0.83","33,026","5.28","2,475.00","1,422.35","-0.98","-8.65"
"SAIL","157.80","161.30","155.00","160.35","159.00","-","-1.35","-0.84","1,98,99,685","315.59","163.00","99.15","7.61","45.43"
"LAURUSLABS","1,008.50","1,021.35","1,001.80","1,018.60","1,010.00","-","-8.60","-0.84","10,53,338","106.64","1,141.00","512.35","-4.56","68.05"
"SANDUMA","204.65","211.42","204.65","208.76","207.00","-","-1.76","-0.84","12,35,472","25.72","273.00","112.40","-9.18","75.38"
"INNOVACAP","691.00","691.00","669.80","691.70","685.90","-","-5.80","-0.84","24,129","1.64","1,020.70","624.00","-0.31","-18.15"
"TRENT","4,247.10","4,299.00","4,195.10","4,285.60","4,249.00","-","-36.60","-0.85","6,65,095","282.92","6,261.00","3,645.00","8.34","-19.17"
"ELGIEQUIP","513.05","523.65","499.40","512.25","507.85","-","-4.40","-0.86","23,65,077","121.11","608.40","401.00","15.37","-3.51"
"ICICIGI","1,885.70","1,927.90","1,885.70","1,919.80","1,903.20","-","-16.60","-0.86","5,81,964","111.42","2,068.70","1,613.70","0.94","7.11"
"EIHOTEL","332.15","332.95","327.80","333.80","330.90","-","-2.90","-0.87","1,72,342","5.69","434.80","304.50","-4.45","-1.28"
"AMBER","7,750.00","7,820.50","7,660.00","7,784.50","7,715.00","-","-69.50","-0.89","3,51,861","271.86","8,626.00","5,235.00","25.54","25.58"
"IDFCFIRSTB","81.78","82.35","80.01","82.15","81.42","-","-0.73","-0.89","1,42,07,864","115.30","87.00","52.46","-1.86","32.41"
"BPCL","377.45","378.40","372.95","377.70","374.30","-","-3.40","-0.90","26,96,607","101.14","391.65","234.01","5.41","46.35"
"MANKIND","2,076.10","2,085.30","2,050.10","2,079.00","2,060.30","-","-18.70","-0.90","2,08,497","43.08","2,716.50","2,033.00","-6.94","-17.63"
"ALKYLAMINE","1,520.00","1,533.40","1,510.30","1,537.80","1,524.00","-","-13.80","-0.90","24,539","3.73","2,438.80","1,506.70","-5.39","-11.54"
"INDIANB","875.00","881.90","864.15","880.70","872.70","-","-8.00","-0.91","8,77,486","76.73","923.00","478.00","6.72","67.86"
"SHREECEM","26,090.00","26,255.00","25,750.00","26,340.00","26,100.00","-","-240.00","-0.91","27,809","72.43","32,490.00","25,360.00","-3.89","-7.53"
"JKLAKSHMI","715.00","715.80","701.55","716.05","709.55","-","-6.50","-0.91","1,05,015","7.43","1,021.20","660.50","-6.77","-6.16"
"SUNPHARMA","1,714.90","1,719.00","1,694.60","1,714.90","1,699.10","-","-15.80","-0.92","11,48,165","195.73","1,851.20","1,548.00","-1.71","-2.71"
"BAJAJ-AUTO","9,800.50","9,900.50","9,720.00","9,840.00","9,748.00","-","-92.00","-0.93","1,20,688","118.33","9,941.00","7,089.35","2.03","12.16"
"EXIDEIND","337.70","340.35","332.15","338.05","334.90","-","-3.15","-0.93","16,28,679","54.83","431.00","308.45","-3.21","-8.73"
"AGARWALEYE","453.00","461.95","447.70","459.25","455.00","-","-4.25","-0.93","53,932","2.44","568.00","327.00","-9.02","1.34"
"VOLTAS","1,534.00","1,534.00","1,510.20","1,535.80","1,521.30","-","-14.50","-0.94","5,34,253","81.36","1,546.80","1,182.70","4.15","21.85"
"BANKBARODA","287.30","288.00","284.60","289.85","287.10","-","-2.75","-0.95","62,95,039","180.34","313.35","190.70","-4.89","36.20"
"BLACKBUCK","635.00","640.40","623.05","636.00","629.95","-","-6.05","-0.95","4,78,144","30.29","748.00","373.20","-4.23","34.05"
"ACE","895.00","902.00","876.05","904.70","896.00","-","-8.70","-0.96","1,73,931","15.49","1,389.00","775.45","1.08","-26.90"
"GODREJPROP","1,787.80","1,817.10","1,727.10","1,821.70","1,804.00","-","-17.70","-0.97","20,52,670","363.16","2,506.50","1,475.00","-3.98","-10.94"
"SONACOMS","526.05","531.85","520.10","532.80","527.60","-","-5.20","-0.98","10,82,968","57.03","559.50","380.00","15.44","2.16"
"GICRE","387.05","394.80","383.20","392.85","389.00","-","-3.85","-0.98","6,94,021","27.04","453.80","351.00","6.12","0.61"
"GARFIBRES","709.00","728.90","696.05","719.05","712.00","-","-7.05","-0.98","1,27,496","9.11","985.55","588.15","10.48","-3.23"
"LATENTVIEW","382.00","395.90","379.30","390.85","387.00","-","-3.85","-0.99","7,91,423","30.87","517.50","341.20","-11.94","-6.96"
"BBTC","1,805.00","1,812.20","1,772.50","1,813.00","1,795.00","-","-18.00","-0.99","24,420","4.37","2,155.00","1,607.05","-1.19","-7.85"
"VSTIND","236.00","240.99","234.44","239.37","237.00","-","-2.37","-0.99","1,34,683","3.21","334.65","214.27","-2.29","-22.04"
"SHARDACROP","1,230.00","1,297.00","1,204.00","1,252.60","1,240.10","-","-12.50","-1.00","6,38,702","80.21","1,297.00","452.25","52.91","114.75"
"ICICIBANK","1,425.30","1,434.40","1,410.70","1,430.00","1,415.50","-","-14.50","-1.01","1,22,28,083","1,733.58","1,500.00","1,200.10","-1.50","13.34"
"KOTAKBANK","426.00","428.90","419.55","426.25","421.90","-","-4.35","-1.02","2,32,33,320","979.82","460.38","378.78","-1.08","6.93"
"GODREJCP","1,196.00","1,202.20","1,191.00","1,204.30","1,192.00","-","-12.30","-1.02","8,27,685","99.13","1,309.00","979.50","-3.82","13.22"
"APLAPOLLO","2,272.40","2,272.80","2,237.80","2,272.90","2,249.70","-","-23.20","-1.02","3,74,996","84.40","2,301.40","1,272.70","18.08","63.71"
"DATAPATTNS","2,760.00","2,789.00","2,725.00","2,783.30","2,754.90","-","-28.40","-1.02","2,56,905","70.83","3,268.80","1,351.15","6.31","63.66"
"IRCON","153.97","154.10","151.27","154.47","152.90","-","-1.57","-1.02","14,29,611","21.80","225.52","134.24","-5.76","-8.63"
"FORTIS","928.15","930.90","914.30","928.55","919.00","-","-9.55","-1.03","12,21,319","112.37","1,104.30","587.10","1.21","50.21"
"REDINGTON","265.20","265.80","260.00","265.25","262.50","-","-2.75","-1.04","7,60,948","19.98","334.80","176.94","-3.86","7.34"
"KARURVYSYA","315.00","320.95","313.10","318.85","315.50","-","-3.35","-1.05","19,23,872","60.85","327.90","154.63","19.15","68.14"
"WELSPUNLIV","140.01","145.25","139.05","142.60","141.10","-","-1.50","-1.05","35,84,965","51.03","154.57","104.80","16.26","15.67"
"AEGISLOG","705.70","710.70","690.00","711.55","704.10","-","-7.45","-1.05","1,50,056","10.53","946.50","639.10","-2.78","-4.43"
"GAIL","162.40","163.33","161.12","163.72","161.99","-","-1.73","-1.06","85,23,271","137.86","202.79","150.52","-1.98","-0.21"
"JBCHEPHARM","1,890.00","1,926.00","1,884.30","1,910.10","1,889.80","-","-20.30","-1.06","3,83,166","73.03","1,939.00","1,385.75","1.12","12.24"
"AADHARHFC","471.00","473.50","464.40","471.00","466.00","-","-5.00","-1.06","2,76,678","12.93","547.80","361.60","-3.59","18.64"
"BHARTIARTL","2,013.90","2,024.20","1,992.00","2,014.50","1,993.00","-","-21.50","-1.07","48,08,543","966.46","2,174.50","1,559.50","-1.67","16.24"
"RALLIS","267.00","268.00","261.60","267.50","264.60","-","-2.90","-1.08","3,37,733","8.94","385.90","196.00","6.07","18.29"
"AARTIDRUGS","371.00","374.45","367.10","375.15","371.10","-","-4.05","-1.08","87,618","3.25","564.05","312.00","-5.73","-3.08"
"CGCL","178.51","178.51","174.49","179.30","177.35","-","-1.95","-1.09","3,99,020","7.03","231.35","150.51","-1.61","6.88"
"INDIGO","4,966.00","4,988.00","4,900.60","4,982.80","4,928.10","-","-54.70","-1.10","2,32,702","114.84","6,232.50","4,157.85","3.54","12.90"
"COLPAL","2,128.00","2,130.00","2,100.50","2,138.90","2,115.40","-","-23.50","-1.10","3,74,088","79.29","2,747.40","2,029.40","0.41","-14.54"
"GHCL","505.00","511.40","492.95","509.45","503.85","-","-5.60","-1.10","1,54,749","7.74","670.00","492.95","-8.22","-22.52"
"AKUMS","456.50","463.45","448.25","464.00","458.90","-","-5.10","-1.10","70,716","3.21","622.95","405.00","3.39","-16.62"
"POWERINDIA","22,500.00","22,679.00","22,225.00","22,702.00","22,450.00","-","-252.00","-1.11","72,497","162.74","23,140.00","10,300.00","31.24","90.98"
"APARINDS","9,400.00","9,550.00","9,325.50","9,525.50","9,420.00","-","-105.50","-1.11","50,466","47.74","9,905.00","4,308.05","23.11","39.63"
"NUVAMA","1,297.40","1,319.40","1,280.70","1,310.50","1,296.00","-","-14.50","-1.11","2,98,028","38.77","1,701.70","947.09","-8.74","17.77"
"BAJAJHFL","89.80","89.84","88.90","90.39","89.39","-","-1.00","-1.11","38,84,937","34.70","136.96","87.11","-5.14","-20.51"
"SIEMENS","3,131.00","3,184.50","3,083.10","3,148.50","3,113.00","-","-35.50","-1.13","4,11,114","128.66","5,520.00","2,450.00","5.61","-39.02"
"SUPRIYA","677.35","701.00","677.35","688.70","680.90","-","-7.80","-1.13","1,14,398","7.87","842.00","556.15","-7.81","-1.37"
"MAHLIFE","366.00","372.95","360.35","370.30","366.10","-","-4.20","-1.13","1,06,764","3.93","427.05","255.69","-0.41","11.28"
"IRCTC","625.00","632.75","612.00","622.05","614.95","-","-7.10","-1.14","39,30,956","245.44","820.25","596.00","-2.42","-17.61"
"NTPC","367.55","368.00","362.40","368.25","364.00","-","-4.25","-1.15","71,11,972","259.01","372.00","292.80","7.72","18.68"
"IRB","44.28","44.45","43.75","44.46","43.95","-","-0.51","-1.15","75,97,646","33.48","54.28","38.57","7.43","-11.16"
"SBFC","96.01","99.00","95.33","98.09","96.96","-","-1.13","-1.15","9,99,527","9.64","123.00","79.66","-4.89","14.18"
"ASTRAMICRO","895.40","943.90","885.50","907.50","896.90","-","-10.60","-1.17","4,13,112","37.89","1,195.90","584.20","-9.05","36.56"
"MANORAMA","1,419.20","1,438.80","1,404.90","1,431.70","1,415.00","-","-16.70","-1.17","75,928","10.79","1,760.00","740.50","6.97","28.65"
"ATUL","6,600.50","6,666.00","6,492.00","6,628.50","6,550.00","-","-78.50","-1.18","14,694","9.71","7,788.00","4,752.00","6.72","17.16"
"IREDA","124.55","124.58","121.65","125.22","123.73","-","-1.49","-1.19","1,01,90,497","125.17","187.70","121.65","-11.62","-30.12"
"BELRISE","186.00","191.39","184.55","188.27","186.01","-","-2.26","-1.20","52,20,884","97.95","193.74","89.15","5.85","-"
"MSUMI","42.90","43.27","42.00","43.27","42.75","-","-0.52","-1.20","50,57,227","21.74","53.59","30.72","-6.50","24.82"
"ITC","316.00","318.40","313.25","317.45","313.60","-","-3.85","-1.21","87,30,618","275.33","444.20","302.00","-6.30","-23.46"
"UNITDSPR","1,414.00","1,423.00","1,398.10","1,417.40","1,400.20","-","-17.20","-1.21","3,83,577","54.06","1,645.00","1,271.10","6.12","0.24"
"APTUS","251.10","251.45","245.55","252.05","249.00","-","-3.05","-1.21","13,91,579","34.71","364.00","245.55","-9.19","-19.00"
"RENUKA","24.75","24.75","24.07","24.75","24.45","-","-0.30","-1.21","22,49,499","5.47","35.85","22.85","-2.47","-23.31"
"JINDALSAW","190.00","191.57","186.40","191.89","189.55","-","-2.34","-1.22","15,68,632","29.59","286.40","153.00","17.35","-22.79"
"INFY","1,293.90","1,377.30","1,281.50","1,386.00","1,369.00","-","-17.00","-1.23","4,57,85,709","6,116.33","1,894.60","1,281.50","-14.38","-25.73"
"HCLTECH","1,423.00","1,476.80","1,396.00","1,476.10","1,458.00","-","-18.10","-1.23","72,14,938","1,038.48","1,780.10","1,302.75","-12.43","-14.39"
"YESBANK","21.03","21.07","20.71","21.10","20.84","-","-0.26","-1.23","5,92,08,817","123.39","24.30","16.02","-8.56","14.69"
"DALBHARAT","2,160.00","2,163.30","2,120.40","2,171.20","2,144.50","-","-26.70","-1.23","77,376","16.60","2,496.30","1,601.00","1.85","19.24"
"RTNPOWER","8.93","8.94","8.70","8.92","8.81","-","-0.11","-1.23","81,57,573","7.16","16.92","7.88","-1.12","-13.96"
"NAUKRI","1,138.80","1,179.90","1,104.20","1,149.30","1,135.00","-","-14.30","-1.24","36,38,049","410.81","1,566.39","1,104.20","-14.82","-25.73"
"UNIONBANK","180.00","180.76","178.10","181.00","178.76","-","-2.24","-1.24","87,33,451","156.56","183.34","106.63","7.56","58.17"
"BHARTIHEXA","1,680.20","1,683.00","1,661.10","1,681.90","1,661.10","-","-20.80","-1.24","46,525","7.77","2,052.90","1,234.00","-1.13","21.63"
"EPL","219.25","221.65","216.51","220.65","217.89","-","-2.76","-1.25","3,31,090","7.24","261.37","175.28","5.78","-12.04"
"RAILTEL","332.00","332.90","329.35","336.25","332.00","-","-4.25","-1.26","4,46,042","14.76","478.95","265.50","-2.40","2.72"
"DYNAMATECH","9,600.00","9,719.50","9,404.50","9,703.00","9,574.50","-","-123.50","-1.27","14,971","14.26","10,039.50","5,444.15","5.65","44.61"
"PCJEWELLER","10.11","10.11","9.93","10.14","10.01","-","-0.13","-1.28","3,19,45,489","31.95","19.65","8.67","-2.72","-26.23"
"IGIL","324.50","327.65","320.35","329.35","325.15","-","-4.20","-1.28","5,80,314","18.85","478.00","282.00","3.90","-31.00"
"ABLBL","114.00","115.30","111.50","114.15","112.67","-","-1.48","-1.30","10,12,794","11.48","175.00","100.86","-4.83","-"
"RRKABEL","1,420.00","1,425.60","1,393.50","1,428.20","1,409.60","-","-18.60","-1.30","67,487","9.49","1,562.60","853.55","-6.18","23.84"
"MAXHEALTH","1,062.00","1,067.95","1,044.15","1,062.90","1,049.00","-","-13.90","-1.31","27,45,794","289.38","1,314.30","933.80","2.02","4.73"
"TEJASNET","331.90","331.90","323.50","333.05","328.70","-","-4.35","-1.31","7,90,610","25.88","914.40","294.00","-12.46","-60.29"
"MOTHERSON","132.58","133.49","130.72","132.74","130.99","-","-1.75","-1.32","1,93,24,007","255.48","135.83","71.50","13.97","51.36"
"HEG","528.90","545.00","524.00","532.00","525.00","-","-7.00","-1.32","16,99,621","90.90","672.00","331.25","-4.67","53.15"
"EMAMILTD","490.00","496.70","487.25","495.35","488.80","-","-6.55","-1.32","4,10,629","20.21","653.35","470.00","-4.26","-9.42"
"CARBORUNIV","830.00","842.45","820.35","835.75","824.70","-","-11.05","-1.32","1,66,861","13.89","1,128.05","748.50","1.76","-19.76"
"MARICO","769.00","771.85","757.85","770.65","760.40","-","-10.25","-1.33","9,66,405","73.78","780.00","577.85","0.58","19.84"
"CUB","286.40","288.00","281.75","286.40","282.60","-","-3.80","-1.33","5,38,191","15.30","324.10","142.91","1.95","70.29"
"GULFOILLUB","1,138.00","1,141.90","1,108.70","1,158.10","1,122.00","-","-15.10","-1.33","37,121","4.17","1,331.90","911.00","-1.00","-1.60"
"RECLTD","348.10","348.50","339.80","350.70","346.00","-","-4.70","-1.34","85,52,636","294.60","450.00","330.95","-5.70","-15.54"
"LODHA","1,071.25","1,079.05","1,045.90","1,084.85","1,070.35","-","-14.50","-1.34","17,95,630","191.47","1,531.00","863.80","-0.38","-8.77"
"GMRP&UI","103.05","104.98","101.10","103.87","102.48","-","-1.39","-1.34","7,89,409","8.15","141.01","89.36","-3.46","-4.83"
"STARCEMENT","217.10","217.91","214.75","218.94","216.00","-","-2.94","-1.34","2,14,480","4.64","308.95","197.09","0.78","5.94"
"ENTERO","1,159.00","1,216.00","1,119.10","1,156.60","1,141.00","-","-15.60","-1.35","2,48,294","28.80","1,510.80","944.00","-6.76","-10.37"
"PIDILITIND","1,486.10","1,489.60","1,472.10","1,497.40","1,477.00","-","-20.40","-1.36","4,74,002","70.24","1,574.95","1,311.10","-1.46","4.82"
"STYRENIX","1,979.20","1,979.20","1,945.60","1,982.20","1,955.10","-","-27.10","-1.37","18,407","3.61","3,498.00","1,839.10","1.43","-22.59"
"JIOFIN","265.00","267.25","262.85","267.55","263.85","-","-3.70","-1.38","1,22,22,314","323.30","338.60","198.65","-7.29","15.69"
"OBEROIRLTY","1,539.00","1,556.60","1,515.30","1,566.60","1,545.00","-","-21.60","-1.38","4,94,872","76.18","2,005.00","1,425.50","-6.76","-5.14"
"BAJAJHLDNG","11,040.00","11,040.00","10,821.00","11,040.00","10,888.00","-","-152.00","-1.38","32,683","35.57","14,763.00","10,400.00","1.48","-10.33"
"EIEL","169.52","169.79","165.00","169.52","167.17","-","-2.35","-1.39","7,29,175","12.16","306.40","163.21","-11.70","-31.49"
"RBLBANK","313.45","317.20","310.00","317.00","312.55","-","-4.45","-1.40","38,35,217","120.45","332.00","149.21","2.24","89.94"
"SAILIFE","935.00","935.00","886.50","930.00","917.00","-","-13.00","-1.40","3,97,583","36.13","983.35","636.10","1.35","34.88"
"YATHARTH","688.80","690.00","676.05","694.20","684.50","-","-9.70","-1.40","2,78,769","19.04","843.70","345.60","6.99","65.18"
"RADICO","2,831.00","2,831.00","2,767.80","2,831.20","2,791.40","-","-39.80","-1.41","2,01,146","56.10","3,591.90","1,845.50","-4.66","31.35"
"CAMS","726.00","728.80","715.00","730.40","720.10","-","-10.30","-1.41","4,87,002","35.12","875.00","606.21","1.28","5.58"
"DEEPAKNTR","1,628.00","1,662.90","1,580.00","1,657.30","1,634.00","-","-23.30","-1.41","1,56,667","25.75","2,257.85","1,514.00","4.00","-27.00"
"NIVABUPA","76.15","76.84","75.30","77.04","75.95","-","-1.09","-1.41","4,59,545","3.49","95.21","68.54","-2.68","-5.04"
"TMPV","379.00","387.50","374.40","383.45","378.00","-","-5.45","-1.42","1,55,65,868","593.03","744.00","335.60","8.08","-44.72"
"JUBLFOOD","540.75","543.65","525.25","540.75","533.05","-","-7.70","-1.42","15,14,289","80.95","727.95","481.10","0.96","-19.49"
"SAMMAANCAP","146.50","146.50","143.25","146.78","144.70","-","-2.08","-1.42","36,75,295","53.23","192.95","97.61","1.91","15.46"
"PAGEIND","33,545.00","34,065.00","33,300.00","33,850.00","33,370.00","-","-480.00","-1.42","15,457","52.00","50,590.00","31,740.00","-3.68","-19.94"
"CENTRALBK","37.23","37.23","36.76","37.43","36.90","-","-0.53","-1.42","41,46,211","15.32","49.42","32.75","-2.15","-24.20"
"ASAHIINDIA","962.00","964.50","950.00","972.90","958.90","-","-14.00","-1.44","28,494","2.73","1,074.00","576.80","-0.02","49.50"
"CHOLAFIN","1,727.30","1,731.00","1,703.00","1,731.80","1,706.70","-","-25.10","-1.45","15,44,271","264.01","1,831.50","1,302.00","0.33","22.71"
"SUDARSCHEM","878.00","939.90","841.35","938.65","925.00","-","-13.65","-1.45","3,57,480","32.24","1,603.00","796.15","1.25","-2.56"
"ABDL","530.00","539.55","523.15","538.40","530.60","-","-7.80","-1.45","4,29,481","22.80","696.80","279.00","9.82","52.34"
"NHPC","76.05","76.12","75.20","76.50","75.38","-","-1.12","-1.46","1,00,66,742","76.07","92.34","71.00","-7.42","0.11"
"HONAUT","31,750.00","31,905.00","31,230.00","31,865.00","31,400.00","-","-465.00","-1.46","3,289","10.32","41,450.00","30,590.00","-5.62","-10.99"
"KIRLPNU","1,150.10","1,156.50","1,132.00","1,157.00","1,140.10","-","-16.90","-1.46","66,630","7.61","1,550.00","953.00","8.47","10.70"
"RVNL","309.95","311.45","306.00","313.70","309.10","-","-4.60","-1.47","81,68,629","251.85","447.80","301.20","-6.39","-18.51"
"MAXESTATES","410.10","415.10","405.05","412.05","406.00","-","-6.05","-1.47","90,863","3.73","564.30","341.10","-3.94","-14.30"
"PRUDENT","2,650.10","2,654.10","2,613.70","2,664.80","2,625.10","-","-39.70","-1.49","5,502","1.45","3,098.00","1,570.00","8.10","22.72"
"JSWSTEEL","1,240.00","1,247.80","1,225.20","1,247.90","1,229.10","-","-18.80","-1.51","17,26,700","213.14","1,261.90","905.20","4.33","26.74"
"ESCORTS","3,630.00","3,692.60","3,577.90","3,635.80","3,580.10","-","-55.70","-1.53","1,73,264","63.22","4,180.00","2,776.40","-3.83","18.45"
"SUNDRMFAST","940.10","940.10","916.20","940.15","925.75","-","-14.40","-1.53","34,128","3.15","1,080.00","831.15","-0.27","-5.70"
"LUXIND","971.60","988.00","960.50","986.10","971.05","-","-15.05","-1.53","29,616","2.89","1,645.80","873.00","-0.49","-34.29"
"AZAD","1,608.00","1,608.60","1,560.50","1,610.80","1,586.00","-","-24.80","-1.54","1,17,179","18.57","1,899.00","1,159.45","1.41","11.48"
"PGEL","615.00","622.45","601.90","623.65","614.00","-","-9.65","-1.55","14,19,692","86.94","1,008.00","465.00","3.77","-24.28"
"TIINDIA","2,490.00","2,517.90","2,452.40","2,511.40","2,472.50","-","-38.90","-1.55","3,15,365","78.61","3,419.90","2,164.90","3.57","-8.87"
"360ONE","1,136.30","1,146.20","1,115.60","1,144.40","1,126.70","-","-17.70","-1.55","4,71,438","53.15","1,273.80","790.50","-0.89","18.21"
"SBICARD","772.80","772.80","755.55","772.80","760.80","-","-12.00","-1.55","5,15,475","39.23","1,027.25","725.15","-11.31","-11.52"
"BALKRISIND","2,641.30","2,641.30","2,571.10","2,641.30","2,600.20","-","-41.10","-1.56","2,00,893","52.36","2,817.50","2,152.05","8.53","-1.18"
"POLYMED","1,316.50","1,316.60","1,260.60","1,316.50","1,296.00","-","-20.50","-1.56","2,37,678","30.43","2,937.60","1,260.60","-24.37","-41.68"
"GVT&D","3,610.10","3,630.30","3,531.50","3,622.50","3,565.70","-","-56.80","-1.57","3,76,799","134.94","3,819.00","1,254.00","30.54","129.75"
"ZYDUSLIFE","920.95","923.40","897.30","920.95","906.50","-","-14.45","-1.57","4,74,515","43.01","1,059.05","795.00","0.64","-3.86"
"AFCONS","332.80","334.95","328.80","337.60","332.30","-","-5.30","-1.57","1,16,290","3.86","498.70","319.00","-7.94","-24.24"
"INDUSTOWER","469.50","472.00","464.15","474.00","466.50","-","-7.50","-1.58","43,13,315","201.80","475.00","312.55","9.02","33.76"
"TDPOWERSYS","829.10","851.80","826.50","846.50","833.15","-","-13.35","-1.58","4,12,980","34.68","888.80","293.00","21.22","141.53"
"DEEPAKFERT","1,040.20","1,049.80","1,023.40","1,044.50","1,028.00","-","-16.50","-1.58","1,75,387","18.16","1,778.60","888.90","-16.05","-3.75"
"VBL","452.50","453.75","445.60","455.70","448.45","-","-7.25","-1.59","30,80,721","138.55","568.50","419.55","-10.52","-12.65"
"DABUR","517.25","518.95","510.10","519.55","511.30","-","-8.25","-1.59","17,46,636","89.90","577.00","433.30","-2.06","-1.64"
"KITEX","202.50","206.80","193.27","199.50","196.29","-","-3.21","-1.61","44,74,562","89.83","324.42","138.20","26.45","-5.08"
"HBLENGINE","772.00","774.45","760.00","776.95","762.50","-","-12.45","-1.61","7,60,201","58.24","1,122.00","405.00","-9.88","54.79"
"INDIACEM","449.95","450.20","438.15","448.25","441.00","-","-7.25","-1.62","1,38,428","6.12","485.80","238.85","-5.59","56.52"
"PATANJALI","520.00","523.95","511.80","523.15","514.60","-","-8.55","-1.63","35,57,112","184.11","670.33","480.00","-5.38","-15.21"
"TATAPOWER","377.00","377.80","370.65","380.55","374.35","-","-6.20","-1.63","44,41,440","165.99","416.80","326.35","1.60","7.62"
"GRAVITA","1,670.00","1,676.20","1,639.00","1,672.30","1,645.00","-","-27.30","-1.63","1,00,145","16.62","2,170.00","1,379.65","1.21","-6.99"
"GRASIM","2,929.30","2,934.00","2,877.40","2,925.50","2,877.40","-","-48.10","-1.64","4,19,620","122.07","2,979.00","2,301.65","3.72","15.55"
"SOBHA","1,530.80","1,535.00","1,497.20","1,530.80","1,505.70","-","-25.10","-1.64","81,768","12.40","1,732.50","1,075.30","-1.77","30.57"
"PFIZER","5,110.80","5,110.80","4,987.80","5,121.40","5,037.50","-","-83.90","-1.64","21,465","10.82","5,993.00","3,701.00","3.71","20.83"
"INDIASHLTR","735.90","755.95","730.00","742.15","730.00","-","-12.15","-1.64","1,41,216","10.50","1,011.75","640.80","-6.84","8.20"
"JYOTHYLAB","247.00","247.00","242.13","248.32","244.25","-","-4.07","-1.64","2,65,474","6.49","399.90","238.71","-6.20","-32.74"
"JINDALSTEL","1,193.40","1,193.40","1,167.30","1,203.40","1,183.60","-","-19.80","-1.65","13,02,484","153.91","1,207.00","770.00","17.10","40.82"
